time,open,high,low,close,volume
2020-01-20,1.3059,1.3072,1.3043,1.3046,15500
2020-01-21,1.3045,1.3080,1.3044,1.3069,26207
2020-01-22,1.3069,1.3152,1.3036,1.3134,34185
2020-01-23,1.3134,1.3171,1.3124,1.3127,29074
2020-01-24,1.3126,1.3152,1.3117,1.3147,27176
2020-01-27,1.3149,1.3200,1.3148,1.3194,31032
2020-01-28,1.3194,1.3205,1.3154,1.3155,26227
2020-01-29,1.3155,1.3209,1.3154,1.3198,23829
2020-01-30,1.3198,1.3226,1.3188,1.3208,33680
2020-01-31,1.3208,1.3253,1.3195,1.3228,36027
2020-02-03,1.3235,1.3303,1.3232,1.3285,30601
2020-02-04,1.3285,1.3301,1.3263,1.3275,26504
2020-02-05,1.3275,1.3303,1.3262,1.3280,31219
2020-02-06,1.3280,1.3309,1.3270,1.3283,28420
2020-02-07,1.3283,1.3321,1.3279,1.3307,40997
2020-02-10,1.3302,1.3329,1.3288,1.3316,31046
2020-02-11,1.3315,1.3320,1.3276,1.3285,24338
2020-02-12,1.3285,1.3296,1.3235,1.3249,28133
2020-02-13,1.3248,1.3271,1.3240,1.3267,30586
2020-02-14,1.3266,1.3269,1.3235,1.3251,22440
2020-02-17,1.3249,1.3251,1.3225,1.3232,16041
2020-02-18,1.3230,1.3278,1.3230,1.3259,25059
2020-02-19,1.3258,1.3261,1.3215,1.3218,26854
2020-02-20,1.3218,1.3268,1.3212,1.3258,29727
2020-02-21,1.3256,1.3268,1.3202,1.3224,33053
2020-02-24,1.3250,1.3307,1.3242,1.3293,39131
2020-02-25,1.3293,1.3305,1.3267,1.3277,41444
2020-02-26,1.3276,1.3335,1.3271,1.3331,51819
2020-02-27,1.3331,1.3394,1.3316,1.3389,53884
2020-02-28,1.3389,1.3464,1.3378,1.3396,82573
2020-03-02,1.3435,1.3438,1.3315,1.3326,72011
2020-03-03,1.3324,1.3391,1.3318,1.3383,67194
2020-03-04,1.3381,1.3431,1.3328,1.3385,47544
2020-03-05,1.3384,1.3438,1.3382,1.3410,41660
2020-03-06,1.3411,1.3439,1.3379,1.3422,65070
2020-03-09,1.3588,1.3759,1.3517,1.3692,135075
2020-03-10,1.3692,1.3795,1.3608,1.3724,125877
2020-03-11,1.3724,1.3794,1.3680,1.3779,96509
2020-03-12,1.3781,1.3961,1.3707,1.3916,101352
2020-03-13,1.3916,1.3995,1.3781,1.3803,115688
2020-03-16,1.3742,1.4019,1.3728,1.3997,140757
2020-03-17,1.3997,1.4276,1.3960,1.4205,103463
2020-03-18,1.4205,1.4650,1.4166,1.4510,115555
2020-03-19,1.4510,1.4667,1.4420,1.4501,153823
2020-03-20,1.4501,1.4535,1.4149,1.4333,155550
2020-03-23,1.4349,1.4561,1.4336,1.4496,177557
2020-03-24,1.4497,1.4531,1.4374,1.4465,136579
2020-03-25,1.4465,1.4482,1.4178,1.4187,126955
2020-03-26,1.4188,1.4276,1.4008,1.4045,108842
2020-03-27,1.4045,1.4154,1.3921,1.4000,113514
2020-03-30,1.4015,1.4183,1.4000,1.4164,104280
2020-03-31,1.4164,1.4349,1.4011,1.4060,121533
2020-04-01,1.4060,1.4271,1.4049,1.4187,107175
2020-04-02,1.4187,1.4298,1.4079,1.4135,101085
2020-04-03,1.4135,1.4224,1.4094,1.4203,87611
2020-04-06,1.4222,1.4261,1.4083,1.4109,95358
2020-04-07,1.4109,1.4143,1.3945,1.3991,109314
2020-04-08,1.3991,1.4081,1.3978,1.4007,86417
2020-04-09,1.4013,1.4077,1.3931,1.3972,106571
2020-04-10,1.3973,1.4008,1.3944,1.3951,22420
2020-04-13,1.3924,1.4000,1.3855,1.3903,113684
2020-04-14,1.3902,1.3925,1.3862,1.3881,121414
2020-04-15,1.3881,1.4132,1.3876,1.4114,143018
2020-04-16,1.4113,1.4182,1.4063,1.4080,149177
2020-04-17,1.4079,1.4118,1.4004,1.4008,135308
2020-04-20,1.4013,1.4150,1.4013,1.4146,134738
2020-04-21,1.4146,1.4265,1.4113,1.4209,219793
2020-04-22,1.4209,1.4237,1.4115,1.4159,153138
2020-04-23,1.4159,1.4198,1.4000,1.4072,143148
2020-04-24,1.4072,1.4120,1.4023,1.4095,113633
2020-04-27,1.4082,1.4117,1.4029,1.4032,116494
2020-04-28,1.4032,1.4072,1.3936,1.3997,87697
2020-04-29,1.3996,1.4003,1.3875,1.3878,78126
2020-04-30,1.3877,1.3959,1.3850,1.3943,82024
2020-05-01,1.3943,1.4109,1.3926,1.4085,65201
2020-05-04,1.4082,1.4152,1.4051,1.4086,63922
2020-05-05,1.4085,1.4095,1.4008,1.4046,59464
2020-05-06,1.4046,1.4157,1.4023,1.4144,64539
2020-05-07,1.4142,1.4173,1.3953,1.3971,63751
2020-05-08,1.3971,1.3988,1.3908,1.3930,49663
2020-05-11,1.3931,1.4042,1.3900,1.4005,52843
2020-05-12,1.4005,1.4080,1.3972,1.4077,45659
2020-05-13,1.4076,1.4115,1.4006,1.4100,58378
2020-05-14,1.4100,1.4141,1.4032,1.4050,56939
2020-05-15,1.4050,1.4117,1.4018,1.4111,52792
2020-05-18,1.4103,1.4113,1.3936,1.3936,40127
2020-05-19,1.3935,1.3969,1.3866,1.3941,52367
2020-05-20,1.3940,1.3961,1.3868,1.3900,43601
2020-05-21,1.3901,1.3970,1.3891,1.3953,48372
2020-05-22,1.3953,1.4048,1.3941,1.4003,49660
2020-05-25,1.3990,1.4007,1.3968,1.3978,43097
2020-05-26,1.3977,1.3985,1.3757,1.3774,49113
2020-05-27,1.3774,1.3822,1.3727,1.3750,68451
2020-05-28,1.3750,1.3789,1.3734,1.3760,70741
2020-05-29,1.3760,1.3832,1.3714,1.3762,82555
2020-06-01,1.3773,1.3800,1.3558,1.3571,67805
2020-06-02,1.3571,1.3585,1.3484,1.3517,64716
2020-06-03,1.3516,1.3572,1.3480,1.3494,74963
2020-06-04,1.3494,1.3541,1.3468,1.3499,72563
2020-06-05,1.3500,1.3513,1.3391,1.3425,73469
2020-06-08,1.3411,1.3437,1.3356,1.3381,62921
2020-06-09,1.3381,1.3488,1.3359,1.3415,76037
2020-06-10,1.3414,1.3438,1.3315,1.3410,88108
2020-06-11,1.3411,1.3632,1.3396,1.3627,110664
2020-06-12,1.3625,1.3666,1.3527,1.3583,123670
2020-06-15,1.3604,1.3686,1.3546,1.3571,109733
2020-06-16,1.3571,1.3622,1.3505,1.3538,102713
2020-06-17,1.3537,1.3595,1.3512,1.3564,89172
2020-06-18,1.3564,1.3616,1.3521,1.3598,85692
2020-06-19,1.3597,1.3618,1.3547,1.3604,75875
2020-06-22,1.3612,1.3630,1.3518,1.3521,60759
2020-06-23,1.3520,1.3571,1.3486,1.3548,76820
2020-06-24,1.3547,1.3640,1.3528,1.3637,71198
2020-06-25,1.3637,1.3670,1.3607,1.3636,56431
2020-06-26,1.3632,1.3715,1.3627,1.3689,45439
2020-06-29,1.3662,1.3705,1.3647,1.3658,49163
2020-06-30,1.3658,1.3699,1.3570,1.3574,50706
2020-07-01,1.3576,1.3601,1.3545,1.3586,45563
2020-07-02,1.3586,1.3624,1.3560,1.3563,45535
2020-07-03,1.3564,1.3581,1.3543,1.3547,32565
2020-07-06,1.3557,1.3563,1.3519,1.3537,38638
2020-07-07,1.3538,1.3610,1.3524,1.3602,45529
2020-07-08,1.3599,1.3623,1.3492,1.3511,43267
2020-07-09,1.3511,1.3594,1.3491,1.3584,48994
2020-07-10,1.3584,1.3631,1.3575,1.3597,46897
2020-07-13,1.3579,1.3612,1.3536,1.3608,46224
2020-07-14,1.3608,1.3646,1.3595,1.3615,59133
2020-07-15,1.3615,1.3618,1.3505,1.3508,47390
2020-07-16,1.3508,1.3581,1.3501,1.3574,38077
2020-07-17,1.3574,1.3589,1.3557,1.3583,29946
2020-07-20,1.3570,1.3600,1.3525,1.3533,34038
2020-07-21,1.3533,1.3537,1.3425,1.3458,36572
2020-07-22,1.3457,1.3483,1.3399,1.3416,44244
2020-07-23,1.3410,1.3427,1.3351,1.3409,45784
2020-07-24,1.3408,1.3445,1.3376,1.3414,49235
2020-07-27,1.3420,1.3431,1.3353,1.3354,50310
2020-07-28,1.3353,1.3407,1.3331,1.3378,43535
2020-07-29,1.3377,1.3387,1.3333,1.3339,46682
2020-07-30,1.3339,1.3459,1.3332,1.3421,56463
2020-07-31,1.3420,1.3438,1.3372,1.3415,61473
2020-08-03,1.3400,1.3451,1.3380,1.3390,41045
2020-08-04,1.3385,1.3420,1.3318,1.3318,42503
2020-08-05,1.3318,1.3331,1.3233,1.3266,44900
2020-08-06,1.3269,1.3323,1.3243,1.3305,50857
2020-08-07,1.3294,1.3398,1.3284,1.3384,50762
2020-08-10,1.3387,1.3394,1.3334,1.3350,32493
2020-08-11,1.3350,1.3361,1.3270,1.3300,45035
2020-08-12,1.3300,1.3347,1.3229,1.3245,50178
2020-08-13,1.3244,1.3259,1.3192,1.3223,54111
2020-08-14,1.3220,1.3271,1.3206,1.3265,34221
2020-08-17,1.3231,1.3267,1.3192,1.3214,29426
2020-08-18,1.3213,1.3231,1.3151,1.3168,42231
2020-08-19,1.3167,1.3227,1.3133,1.3213,41528
2020-08-20,1.3214,1.3244,1.3168,1.3185,48470
2020-08-21,1.3177,1.3234,1.3159,1.3190,45931
2020-08-24,1.3176,1.3238,1.3134,1.3217,41139
2020-08-25,1.3216,1.3239,1.3167,1.3171,39776
2020-08-26,1.3170,1.3205,1.3132,1.3143,36493
2020-08-27,1.3142,1.3166,1.3101,1.3127,55482
2020-08-28,1.3127,1.3132,1.3047,1.3095,54459
2020-08-31,1.3094,1.3104,1.3020,1.3047,47579
2020-09-01,1.3046,1.3086,1.2994,1.3064,62251
2020-09-02,1.3064,1.3095,1.3037,1.3043,50843
2020-09-03,1.3043,1.3162,1.3038,1.3127,67795
2020-09-04,1.3128,1.3141,1.3044,1.3058,69372
2020-09-07,1.3050,1.3115,1.3049,1.3095,35360
2020-09-08,1.3096,1.3238,1.3086,1.3235,63653
2020-09-09,1.3235,1.3259,1.3145,1.3146,51816
2020-09-10,1.3144,1.3202,1.3118,1.3191,57332
2020-09-11,1.3190,1.3207,1.3151,1.3182,46109
2020-09-14,1.3181,1.3197,1.3153,1.3175,36502
2020-09-15,1.3174,1.3202,1.3134,1.3185,32737
2020-09-16,1.3185,1.3200,1.3127,1.3176,47014
2020-09-17,1.3177,1.3247,1.3150,1.3165,56121
2020-09-18,1.3164,1.3209,1.3137,1.3202,46214
2020-09-21,1.3208,1.3320,1.3171,1.3307,54504
2020-09-22,1.3307,1.3346,1.3284,1.3303,46956
