time,open,high,low,close,volume
2016-07-12,0.9825,0.9894,0.9795,0.9889,91639
2016-07-13,0.9889,0.9894,0.9821,0.9853,85217
2016-07-14,0.9849,0.9852,0.9764,0.9807,88191
2016-07-15,0.9803,0.9847,0.9782,0.9817,89317
2016-07-18,0.9815,0.9846,0.9811,0.9823,76288
2016-07-19,0.9821,0.9877,0.9815,0.9854,75957
2016-07-20,0.9849,0.9904,0.9847,0.9871,73673
2016-07-21,0.9870,0.9906,0.9840,0.9856,94271
2016-07-22,0.9855,0.9895,0.9843,0.9866,74284
2016-07-25,0.9867,0.9894,0.9849,0.9858,60967
2016-07-26,0.9855,0.9927,0.9834,0.9925,66435
2016-07-27,0.9915,0.9950,0.9857,0.9859,79679
2016-07-28,0.9859,0.9867,0.9793,0.9809,83588
2016-07-29,0.9799,0.9809,0.9635,0.9694,91454
2016-08-01,0.9687,0.9702,0.9663,0.9682,63577
2016-08-02,0.9686,0.9694,0.9633,0.9639,71198
2016-08-03,0.9633,0.9738,0.9633,0.9728,68494
2016-08-04,0.9730,0.9749,0.9721,0.9738,69500
2016-08-05,0.9737,0.9830,0.9726,0.9804,64604
2016-08-08,0.9789,0.9841,0.9773,0.9824,58787
2016-08-09,0.9820,0.9843,0.9811,0.9812,64255
2016-08-10,0.9812,0.9818,0.9746,0.9748,71412
2016-08-11,0.9746,0.9765,0.9711,0.9754,66445
2016-08-12,0.9751,0.9765,0.9708,0.9744,69431
2016-08-15,0.9731,0.9758,0.9713,0.9725,52141
2016-08-16,0.9728,0.9733,0.9589,0.9617,82848
2016-08-17,0.9616,0.9657,0.9593,0.9617,76218
2016-08-18,0.9617,0.9628,0.9537,0.9543,77533
2016-08-19,0.9538,0.9611,0.9535,0.9600,72345
2016-08-22,0.9608,0.9648,0.9594,0.9621,71996
2016-08-23,0.9624,0.9633,0.9593,0.9629,66030
2016-08-24,0.9628,0.9683,0.9624,0.9668,75009
2016-08-25,0.9668,0.9687,0.9641,0.9674,60346
2016-08-26,0.9674,0.9792,0.9631,0.9781,97639
2016-08-29,0.9782,0.9806,0.9764,0.9782,70153
2016-08-30,0.9777,0.9844,0.9772,0.9838,78796
2016-08-31,0.9830,0.9863,0.9817,0.9837,81943
2016-09-01,0.9834,0.9884,0.9785,0.9799,84861
2016-09-02,0.9792,0.9819,0.9739,0.9799,88434
2016-09-05,0.9796,0.9813,0.9772,0.9798,49275
2016-09-06,0.9790,0.9810,0.9693,0.9695,80060
2016-09-07,0.9694,0.9709,0.9669,0.9697,83913
2016-09-08,0.9689,0.9737,0.9649,0.9722,90309
2016-09-09,0.9724,0.9784,0.9710,0.9746,80236
2016-09-12,0.9741,0.9762,0.9690,0.9720,85858
2016-09-13,0.9715,0.9784,0.9707,0.9760,95236
2016-09-14,0.9757,0.9789,0.9706,0.9732,87119
2016-09-15,0.9725,0.9767,0.9693,0.9717,94949
2016-09-16,0.9717,0.9817,0.9709,0.9799,80617
2016-09-19,0.9798,0.9818,0.9783,0.9799,71798
2016-09-20,0.9797,0.9810,0.9761,0.9791,83478
2016-09-21,0.9790,0.9813,0.9719,0.9736,112797
2016-09-22,0.9736,0.9741,0.9659,0.9685,88512
2016-09-23,0.9685,0.9742,0.9683,0.9701,85476
2016-09-26,0.9690,0.9708,0.9661,0.9691,73261
2016-09-27,0.9691,0.9728,0.9661,0.9706,85154
2016-09-28,0.9707,0.9736,0.9691,0.9709,88617
2016-09-29,0.9701,0.9723,0.9639,0.9659,96324
2016-09-30,0.9658,0.9776,0.9647,0.9711,104923
2016-10-03,0.9712,0.9744,0.9688,0.9733,65401
2016-10-04,0.9719,0.9828,0.9719,0.9787,101329
2016-10-05,0.9785,0.9792,0.9733,0.9740,88104
2016-10-06,0.9747,0.9818,0.9728,0.9806,87210
2016-10-07,0.9806,0.9839,0.9767,0.9773,125225
2016-10-10,0.9777,0.9839,0.9767,0.9824,64410
2016-10-11,0.9825,0.9893,0.9820,0.9887,88541
2016-10-12,0.9883,0.9909,0.9874,0.9905,86621
2016-10-13,0.9905,0.9909,0.9859,0.9859,76557
